Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.185,11.493,1,109,11.1487,1,109,10.3407,1,109,0,0,0,0.184959,0.183323,0.18736,0.18496,0.18336,0.186693,0.332949,0.329027,0.337433,0.33295,0.329397,0.337077,1.80012,1.80012,11.0384
0.190,11.6059,1,116,11.2204,1,116,10.407,1,116,0,0,0,0.189947,0.18799,0.19175,0.189949,0.188383,0.191457,0.341885,0.336563,0.346003,0.341888,0.337807,0.3463,1.7999,1.7999,11.0975
0.195,11.721,1,116,11.2961,1,116,10.483,1,116,0,0,0,0.194954,0.193313,0.1966,0.194954,0.193107,0.19675,0.350874,0.346693,0.35434,0.350877,0.345773,0.355867,1.79979,1.79979,11.1602
0.200,11.8538,1,122,11.376,1,121,10.5649,1,117,0,0,0,0.199925,0.19849,0.201613,0.199926,0.198293,0.201763,0.359827,0.356017,0.363567,0.359828,0.355493,0.364337,1.79981,1.7998,11.2254
0.205,11.9954,1,117,11.4591,1,117,10.649,1,117,0,0,0,0.204924,0.203007,0.2064,0.204925,0.20318,0.20705,0.368878,0.36508,0.372867,0.368877,0.363603,0.372897,1.80007,1.80006,11.2934
0.210,12.1234,1,131,11.5295,1,124,10.7094,1,120,0,0,0,0.209924,0.20745,0.211827,0.209925,0.207587,0.21208,0.377887,0.371287,0.383113,0.377889,0.373733,0.38187,1.80012,1.80012,11.3492
0.215,12.2753,1,139,11.609,1,139,10.7895,1,139,0,0,0,0.214928,0.21299,0.216557,0.214927,0.212717,0.217413,0.386851,0.381937,0.39091,0.386847,0.38178,0.39158,1.79991,1.7999,11.4122
0.220,12.4363,1,123,11.6951,1,120,10.8752,1,119,0,0,0,0.219924,0.21784,0.221677,0.219924,0.217633,0.222783,0.395876,0.39102,0.400113,0.395877,0.39112,0.400703,1.80006,1.80006,11.4815
0.225,12.6228,1,121,11.7812,1,121,10.9601,1,121,0,0,0,0.224927,0.223063,0.226863,0.224928,0.22265,0.227977,0.404862,0.400087,0.410107,0.404865,0.400053,0.409577,1.79997,1.79998,11.5505
0.230,12.7949,1,131,11.8632,1,125,11.0472,1,125,0,0,0,0.229911,0.227857,0.23182,0.229911,0.227957,0.233517,0.413828,0.409187,0.418113,0.413828,0.409793,0.419437,1.79995,1.79995,11.6158
0.235,12.9915,1,147,11.9493,1,147,11.1265,1,147,0,0,0,0.234913,0.23283,0.236733,0.234914,0.233063,0.23862,0.422828,0.417393,0.427023,0.422829,0.418617,0.42795,1.79994,1.79993,11.6831
0.240,13.2126,1,140,12.0382,1,140,11.2136,1,140,0,0,0,0.239944,0.238363,0.241683,0.239946,0.238207,0.244037,0.431912,0.427113,0.438337,0.431913,0.42663,0.437337,1.80005,1.80004,11.7525
0.245,13.4473,1,149,12.1287,1,149,11.3083,1,149,0,0,0,0.244956,0.243207,0.246643,0.244955,0.24293,0.248817,0.440889,0.435657,0.446313,0.440886,0.43453,0.44616,1.79987,1.79987,11.8227
0.250,13.7001,1,129,12.2104,1,129,11.3886,1,129,0,0,0,0.249943,0.247713,0.25169,0.249944,0.24786,0.2538,0.449865,0.44573,0.453953,0.449865,0.443887,0.455117,1.79987,1.79987,11.8848
0.255,13.9923,1,157,12.3088,1,145,11.4831,1,145,0,0,0,0.254955,0.252993,0.25691,0.254954,0.252713,0.25839,0.458946,0.452947,0.466443,0.458944,0.452163,0.463703,1.80011,1.8001,11.9623
0.260,14.3025,1,140,12.4054,1,134,11.578,1,131,0,0,0,0.25996,0.258053,0.261723,0.25996,0.257703,0.26314,0.467952,0.462627,0.47239,0.467953,0.461577,0.472907,1.80009,1.80009,12.0346
0.265,14.6767,1,144,12.5045,1,144,11.6783,1,144,0,0,0,0.264974,0.262557,0.267067,0.264974,0.262487,0.268193,0.476968,0.471527,0.482273,0.47697,0.4706,0.48194,1.80006,1.80006,12.1102
0.270,15.0578,1,164,12.6017,1,138,11.7709,1,138,0,0,0,0.269975,0.267827,0.272167,0.269975,0.26713,0.27311,0.485987,0.47968,0.491287,0.485984,0.479857,0.491277,1.80012,1.80011,12.1833
0.275,15.5162,1,191,12.6947,1,190,11.8636,1,190,0,0,0,0.274963,0.27271,0.277007,0.274964,0.27198,0.277983,0.494985,0.490573,0.50123,0.494989,0.488983,0.500933,1.80019,1.8002,12.2491
0.280,16.0452,1,181,12.801,1,156,11.9654,1,156,0,0,0,0.279963,0.277857,0.282497,0.279965,0.27683,0.282897,0.503952,0.500223,0.509297,0.503956,0.498143,0.509433,1.80006,1.80007,12.3296
0.285,16.6317,1,178,12.9028,1,150,12.0683,1,150,0,0,0,0.284977,0.283187,0.28709,0.284976,0.282307,0.28775,0.513017,0.507013,0.519377,0.513016,0.50756,0.519047,1.80021,1.80021,12.4024
0.290,17.3649,1,177,13.0046,1,144,12.1722,1,143,0,0,0,0.289985,0.288407,0.29195,0.289986,0.286973,0.292927,0.522027,0.517377,0.528683,0.52203,0.51668,0.527543,1.80019,1.80019,12.4762
0.295,18.1858,1,217,13.1092,1,175,12.2743,1,175,0,0,0,0.294987,0.292953,0.297573,0.294988,0.292057,0.29791,0.531002,0.525777,0.53772,0.531003,0.52556,0.53669,1.80009,1.80008,12.5499
0.300,19.2896,1,205,13.2297,1,168,12.399,1,168,0,0,0,0.299998,0.297577,0.301707,0.300001,0.296993,0.302967,0.539959,0.53401,0.54456,0.539963,0.5348,0.54647,1.79987,1.79987,12.6363
0.305,20.4623,1,228,13.3214,1,169,12.488,1,165,0,0,0,0.305003,0.303197,0.307527,0.305004,0.30182,0.307903,0.548937,0.542827,0.55458,0.548937,0.543537,0.5558,1.79977,1.79977,12.6963
0.310,22.2149,1,278,13.4488,1,152,12.6145,1,152,0,0,0,0.310024,0.30803,0.312847,0.310029,0.306883,0.31292,0.557962,0.553583,0.562807,0.557973,0.55251,0.564453,1.79974,1.79975,12.7858
0.315,24.5007,1,362,13.5626,1,159,12.7288,1,159,0,0,0,0.315016,0.312933,0.317527,0.315019,0.311757,0.317907,0.566869,0.5612,0.573493,0.566878,0.561767,0.572747,1.79949,1.7995,12.8617
0.320,27.4407,1,328,13.6806,1,149,12.8457,1,149,0,0,0,0.320021,0.318163,0.32202,0.320021,0.316827,0.322957,0.575931,0.571133,0.582347,0.575931,0.570623,0.581707,1.79967,1.79967,12.9376
0.325,32.5064,1,442,13.8122,1,186,12.9811,1,186,0,0,0,0.325023,0.32252,0.327437,0.325031,0.32153,0.327587,0.584893,0.579127,0.592047,0.584911,0.57979,0.59068,1.79954,1.79955,13.0246
0.330,39.2031,1,585,13.9217,1,190,13.085,1,190,0,0,0,0.330016,0.327627,0.33255,0.330035,0.32669,0.332297,0.593813,0.589677,0.600963,0.593844,0.588987,0.599583,1.79935,1.79934,13.0937
0.335,57.696,1,1037,14.051,1,182,13.2232,1,182,0,0,0,0.335031,0.33287,0.337057,0.335031,0.331773,0.337143,0.602876,0.596923,0.609247,0.602883,0.597817,0.60878,1.79946,1.79948,13.1737
0.340,165.63,1,3996,14.1584,1,190,13.3363,1,190,0,0,0,0.340016,0.338096,0.341668,0.339992,0.33799,0.341876,0.611824,0.607194,0.617654,0.61178,0.607636,0.616208,1.7994,1.79939,13.2392
0.345,2170.06,1,27744,14.2311,1,227,13.4035,1,227,0,0,0,0.345014,0.343737,0.346484,0.343955,0.342261,0.345526,0.620861,0.617173,0.62396,0.618946,0.615977,0.624006,1.79952,1.7995,13.282
