Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.185,8.63054,2,274,6.07269,2,36,5.31555,2,32,0,0,0,0.18528,0.18345,0.18669,0.185279,0.183453,0.18669,0.333208,0.331463,0.33741,0.333208,0.33147,0.337397,1.7984,1.79841,5.69935
0.190,9.04883,2,263,6.09857,2,34,5.33684,2,31,0,0,0,0.190258,0.18945,0.191683,0.190257,0.189447,0.191677,0.34208,0.339013,0.34423,0.342077,0.339013,0.344227,1.79798,1.79797,5.7134
0.195,9.65404,2,425,6.12059,2,35,5.36113,2,32,0,0,0,0.195212,0.19321,0.1966,0.195213,0.19321,0.196593,0.350996,0.34645,0.353823,0.350998,0.34646,0.353837,1.79803,1.79803,5.71684
0.200,10.1114,2,366,6.12874,2,35,5.36717,2,34,0,0,0,0.200214,0.19899,0.201843,0.200219,0.19898,0.201847,0.360125,0.35611,0.364773,0.360137,0.3561,0.364827,1.7987,1.79872,5.72363
0.205,10.8775,2,463,6.16183,2,40,5.39726,2,40,0,0,0,0.205178,0.203447,0.206533,0.205174,0.203413,0.206537,0.369072,0.365927,0.371617,0.369073,0.365933,0.37157,1.79879,1.79883,5.7315
0.210,12.0314,2,582,6.1947,2,37,5.43665,2,37,0,0,0,0.210146,0.209193,0.210833,0.210156,0.20919,0.210837,0.377912,0.37409,0.37995,0.377933,0.374093,0.379947,1.79833,1.79835,5.74454
0.215,13.5136,2,716,6.21613,2,43,5.45773,2,42,0,0,0,0.215045,0.213778,0.21616,0.215044,0.213775,0.216158,0.38679,0.384415,0.38996,0.386788,0.38441,0.38995,1.79865,1.79865,5.75334
0.220,14.3213,2,583,6.2276,2,49,5.4656,2,49,0,0,0,0.220135,0.218983,0.22155,0.220134,0.218977,0.221543,0.395772,0.393563,0.397797,0.395771,0.393563,0.397803,1.79786,1.79787,5.75425
0.225,17.1152,2,617,6.26065,2,42,5.49386,2,42,0,0,0,0.225164,0.224647,0.225963,0.225193,0.224643,0.225963,0.404797,0.402063,0.407097,0.404855,0.402477,0.407097,1.79779,1.79782,5.7666
0.230,21.72,2,902,6.25862,2,42,5.492,2,42,0,0,0,0.230029,0.229182,0.23161,0.230027,0.229186,0.231614,0.413652,0.411738,0.416562,0.413647,0.41175,0.416566,1.79826,1.79826,5.7714
0.235,33.2037,2,2065,6.28784,2,43,5.5207,2,43,0,0,0,0.234907,0.233756,0.236177,0.234905,0.233753,0.236169,0.422354,0.419836,0.424771,0.422347,0.419831,0.424764,1.79797,1.79795,5.77442
0.240,62.9648,2,4317,6.28336,2,41,5.51728,2,41,0,0,0,0.239878,0.238961,0.241047,0.23987,0.23896,0.241046,0.431294,0.428599,0.43427,0.43128,0.428591,0.434263,1.79797,1.79797,5.77203
0.245,583.537,2,18817,6.33978,2,53,5.5776,2,49,0,0,0,0.244897,0.24404,0.245851,0.245232,0.244041,0.246887,0.440337,0.438449,0.442497,0.440939,0.438449,0.44395,1.79805,1.79804,5.75351
