Injection_rate,_avg_plat,_min_plat,_max_plat,_avg_nlat,_min_nlat,_max_nlat,_avg_flat,_min_flat,_max_flat,_avg_frag,_min_frag,_max_frag,_avg_sent_packets,_min_sent_packets,_max_sent_packets,_avg_accepted_packets,_min_accepted_packets,_max_accepted_packets,_avg_sent,_min_sent,_max_sent,_avg_accepted,_min_accepted,_max_accepted,_avg_sent,avg_accepted,hop_stats
0.200,6.06705,2,82,5.2291,2,22,4.43016,2,21,0,0,0,0.200214,0.19899,0.201843,0.200213,0.198983,0.201847,0.360125,0.35611,0.364773,0.360123,0.356103,0.36479,1.7987,1.7987,5.0423
0.205,6.18584,2,89,5.24285,2,22,4.44234,2,22,0,0,0,0.205178,0.203447,0.206533,0.205178,0.203443,0.206537,0.369072,0.365927,0.371617,0.369077,0.36593,0.371613,1.79879,1.79881,5.04221
0.210,6.35342,2,108,5.26338,2,24,4.46581,2,24,0,0,0,0.210146,0.209193,0.210833,0.210145,0.20919,0.21083,0.377912,0.37409,0.37995,0.37791,0.374127,0.379953,1.79833,1.79833,5.04636
0.215,6.54563,2,99,5.28826,2,28,4.49279,2,28,0,0,0,0.215113,0.214033,0.21652,0.215112,0.214027,0.216513,0.386873,0.383873,0.390327,0.386869,0.383867,0.39032,1.79846,1.79845,5.04904
0.220,6.72931,2,159,5.30027,2,26,4.50366,2,26,0,0,0,0.220135,0.218983,0.22155,0.220135,0.21898,0.221543,0.395772,0.393563,0.397797,0.395772,0.393563,0.397787,1.79786,1.79786,5.04805
0.225,6.93349,2,112,5.32052,2,24,4.52268,2,24,0,0,0,0.225164,0.224647,0.225963,0.225165,0.224643,0.225963,0.404797,0.402063,0.407097,0.404803,0.40208,0.407097,1.79779,1.7978,5.05259
0.230,7.19838,2,141,5.34398,2,25,4.54646,2,25,0,0,0,0.230132,0.228587,0.232,0.230126,0.228587,0.231977,0.413767,0.408927,0.41791,0.413759,0.408943,0.417907,1.79796,1.79797,5.05483
0.235,7.52025,2,142,5.36033,2,25,4.56294,2,25,0,0,0,0.23507,0.23383,0.23663,0.235072,0.233833,0.23663,0.422628,0.418507,0.42607,0.422631,0.418527,0.426073,1.79788,1.79788,5.05403
0.240,7.82144,2,125,5.38389,2,27,4.58689,2,27,0,0,0,0.24003,0.238893,0.242187,0.24003,0.238917,0.242183,0.43155,0.427747,0.436627,0.431549,0.427717,0.43661,1.7979,1.7979,5.05778
0.245,8.18985,2,155,5.40317,2,26,4.60361,2,26,0,0,0,0.24505,0.244253,0.246043,0.245048,0.244253,0.24605,0.440688,0.436627,0.444483,0.440685,0.436633,0.44449,1.79836,1.79836,5.05931
0.250,8.72484,2,159,5.43017,2,30,4.63736,2,30,0,0,0,0.249961,0.248477,0.25131,0.249962,0.248473,0.25131,0.449549,0.445797,0.452603,0.449547,0.445793,0.452613,1.79847,1.79846,5.05999
0.255,9.35882,2,157,5.45807,2,29,4.66333,2,29,0,0,0,0.254964,0.25383,0.256647,0.254961,0.253843,0.25664,0.458597,0.45551,0.46243,0.458593,0.455467,0.46245,1.79868,1.79868,5.06034
0.260,10.0819,2,233,5.48427,2,32,4.68818,2,32,0,0,0,0.259973,0.2587,0.261123,0.259977,0.258707,0.26114,0.467604,0.46453,0.470857,0.467609,0.46454,0.470853,1.79867,1.79866,5.06328
0.265,10.9961,2,200,5.51874,2,27,4.72363,2,29,0,0,0,0.265002,0.26314,0.266663,0.265004,0.263127,0.266673,0.476581,0.4737,0.478723,0.476588,0.473673,0.47874,1.79841,1.79842,5.06568
0.270,11.9481,2,238,5.54664,2,31,4.75011,2,28,0,0,0,0.270024,0.26872,0.271523,0.270021,0.268723,0.27152,0.485605,0.481313,0.491187,0.4856,0.481307,0.49117,1.79838,1.79838,5.0685
0.275,13.6127,2,258,5.57456,2,29,4.77914,2,29,0,0,0,0.275017,0.274063,0.276677,0.275016,0.27406,0.276677,0.494525,0.490707,0.49701,0.49452,0.490753,0.497013,1.79816,1.79815,5.06726
0.280,15.9452,2,278,5.60533,2,33,4.81308,2,33,0,0,0,0.279941,0.278643,0.281122,0.279948,0.278633,0.281105,0.503365,0.499752,0.507212,0.503382,0.499835,0.50719,1.79811,1.79813,5.06978
0.285,18.5819,2,343,5.64034,2,31,4.85107,2,31,0,0,0,0.285015,0.28285,0.286227,0.285014,0.282827,0.286237,0.512439,0.509477,0.517123,0.512436,0.509427,0.51712,1.79794,1.79794,5.07094
0.290,22.4185,2,459,5.68124,2,33,4.89208,2,33,0,0,0,0.290035,0.288213,0.29115,0.290024,0.288207,0.291157,0.521427,0.518177,0.52464,0.521409,0.518187,0.524647,1.79781,1.79781,5.07326
0.295,29.6883,2,668,5.70287,2,32,4.91671,2,32,0,0,0,0.295025,0.293633,0.29691,0.295028,0.29362,0.29692,0.530447,0.52501,0.53639,0.530453,0.525007,0.53639,1.79797,1.79798,5.07359
0.300,47.2097,2,1029,5.76189,2,31,4.97814,2,31,0,0,0,0.299955,0.298683,0.301053,0.299951,0.298677,0.30102,0.539399,0.535948,0.543597,0.539389,0.535945,0.543578,1.79827,1.79826,5.0746
0.305,124.253,2,2327,5.8046,2,39,5.02442,2,39,0,0,0,0.305022,0.304225,0.305967,0.305041,0.30425,0.305967,0.548495,0.545625,0.551222,0.548528,0.545683,0.551217,1.79821,1.79821,5.07723
0.310,2012.69,2,23002,5.85416,2,38,5.0781,2,38,0,0,0,0.309959,0.308786,0.310904,0.309008,0.301899,0.310883,0.557468,0.55565,0.558679,0.555781,0.543624,0.558686,1.79852,1.7986,5.07896
